,CiLISI,CiLISI_means
/lung_atlas/broad/metrics/unscaled/hvg/R/semiSupSTACAS_embed,0.174080006655117,0.210271806131129
/immune_cell_hum/shuffled_10/metrics/unscaled/hvg/R/semiSupSTACAS_embed,0.334268853377988,0.386043579917883
/immune_cell_hum/shuffled_20/metrics/unscaled/hvg/R/semiSupSTACAS_embed,0.3346874295627,0.383113732218041
/immune_cell_hum/shuffled_50/metrics/unscaled/hvg/R/semiSupSTACAS_embed,0.326542853428564,0.375512163093604
/immune_cell_hum/shuffled_100/metrics/unscaled/hvg/R/semiSupSTACAS_embed,0.313111469789504,0.367192185689832
/immune_cell_hum/unknown_10/metrics/unscaled/hvg/R/semiSupSTACAS_embed,0.363438993760005,0.402153588757911
/immune_cell_hum/unknown_20/metrics/unscaled/hvg/R/semiSupSTACAS_embed,0.36442169591287,0.403774803449116
/immune_cell_hum/unknown_50/metrics/unscaled/hvg/R/semiSupSTACAS_embed,0.364682152803284,0.405608494128138
/immune_cell_hum/unknown_100/metrics/unscaled/hvg/R/semiSupSTACAS_embed,0.365200575691066,0.406422787937111
/immune_cell_hum/broad/metrics/unscaled/hvg/R/semiSupSTACAS_embed,0.362723492199895,0.402822944184668
/human_pancreas/shuffled_10/metrics/scaled/hvg/R/semiSupSTACAS_embed,0.356772591460311,0.431287716833714
/human_pancreas/shuffled_20/metrics/scaled/hvg/R/semiSupSTACAS_embed,0.353404271759704,0.429761248414649
/human_pancreas/shuffled_50/metrics/scaled/hvg/R/semiSupSTACAS_embed,0.31618426220587,0.409425346340039
/human_pancreas/shuffled_100/metrics/scaled/hvg/R/semiSupSTACAS_embed,0.29379508704876,0.395844826052785
/human_pancreas/unknown_10/metrics/scaled/hvg/R/semiSupSTACAS_embed,0.359658701864775,0.433840623207247
/human_pancreas/unknown_20/metrics/scaled/hvg/R/semiSupSTACAS_embed,0.361873276555422,0.435339712321464
/human_pancreas/unknown_50/metrics/scaled/hvg/R/semiSupSTACAS_embed,0.361579836144256,0.435445142157011
/human_pancreas/unknown_100/metrics/scaled/hvg/R/semiSupSTACAS_embed,0.36292309791393,0.434934002375589
/human_pancreas/broad/metrics/scaled/hvg/R/semiSupSTACAS_embed,0.361830411413493,0.435276316248065
/tcells_atlas/shuffled_10/metrics/scaled/hvg/R/semiSupSTACAS_embed,0.109221463279815,0.122280354435165
/tcells_atlas/shuffled_20/metrics/scaled/hvg/R/semiSupSTACAS_embed,0.102955313565942,0.118279877845426
/tcells_atlas/shuffled_50/metrics/scaled/hvg/R/semiSupSTACAS_embed,0.0799620247008277,0.0963540095540548
/tcells_atlas/shuffled_100/metrics/scaled/hvg/R/semiSupSTACAS_embed,0.064180803352952,0.079565095751828
/tcells_atlas/unknown_10/metrics/scaled/hvg/R/semiSupSTACAS_embed,0.123155123414587,0.138680448218718
/tcells_atlas/unknown_20/metrics/scaled/hvg/R/semiSupSTACAS_embed,0.12696977214854,0.143710032083508
/tcells_atlas/unknown_50/metrics/scaled/hvg/R/semiSupSTACAS_embed,0.130126261229739,0.150248548630874
/tcells_atlas/unknown_100/metrics/scaled/hvg/R/semiSupSTACAS_embed,0.134770704576901,0.154961659043535
/tcells_atlas/broad/metrics/scaled/hvg/R/semiSupSTACAS_embed,0.126462551768546,0.142827334413673
/lung_atlas/shuffled_10/metrics/scaled/hvg/R/semiSupSTACAS_embed,0.176514207618363,0.197437611340452
/lung_atlas/shuffled_20/metrics/scaled/hvg/R/semiSupSTACAS_embed,0.172473162471614,0.195192819891195
/lung_atlas/shuffled_50/metrics/scaled/hvg/R/semiSupSTACAS_embed,0.138864932714154,0.163193723848782
/lung_atlas/shuffled_100/metrics/scaled/hvg/R/semiSupSTACAS_embed,0.0862591617680294,0.119195020686558
