,CiLISI,CiLISI_means
/human_pancreas/unknown_100/metrics/scaled/hvg/R/scgen_full,0.151669672412349,0.316685903255404
/human_pancreas/broad/metrics/scaled/hvg/R/scgen_full,0.411860629929788,0.475611895370167
/human_pancreas/unknown_15_shuffled_20/metrics/scaled/hvg/R/scgen_full,0.348595531783329,0.42956436983329
/tcells_atlas/shuffled_10/metrics/scaled/hvg/R/scgen_full,0.165667829904335,0.156799330421689
/tcells_atlas/shuffled_20/metrics/scaled/hvg/R/scgen_full,0.159916439880847,0.153317938748339
/tcells_atlas/shuffled_50/metrics/scaled/hvg/R/scgen_full,0.123871964024845,0.125466281507946
/tcells_atlas/shuffled_100/metrics/scaled/hvg/R/scgen_full,0.0731213447706432,0.0823821920636725
/tcells_atlas/unknown_10/metrics/scaled/hvg/R/scgen_full,0.160383394730773,0.151137387634381
/tcells_atlas/unknown_20/metrics/scaled/hvg/R/scgen_full,0.154010445346591,0.146357680350497
/tcells_atlas/unknown_50/metrics/scaled/hvg/R/scgen_full,0.125643823783715,0.123104428662258
/tcells_atlas/unknown_100/metrics/scaled/hvg/R/scgen_full,0.0731503339441073,0.0828159969015953
/tcells_atlas/broad/metrics/scaled/hvg/R/scgen_full,0.142179699925113,0.132160417214576
/tcells_atlas/unknown_15_shuffled_20/metrics/scaled/hvg/R/scgen_full,0.145375815628094,0.141811064497253
/lung_atlas/shuffled_10/metrics/scaled/hvg/R/scgen_full,0.20621460526408,0.23737762410162
/lung_atlas/shuffled_20/metrics/scaled/hvg/R/scgen_full,0.198718912396804,0.227361585784395
/lung_atlas/shuffled_50/metrics/scaled/hvg/R/scgen_full,0.168025563956088,0.190780827228158
/lung_atlas/shuffled_100/metrics/scaled/hvg/R/scgen_full,0.101887143915965,0.123610195456417
/lung_atlas/unknown_10/metrics/scaled/hvg/R/scgen_full,0.203470953247219,0.233968808291591
/lung_atlas/unknown_20/metrics/scaled/hvg/R/scgen_full,0.197839864389332,0.228570383855011
/lung_atlas/unknown_50/metrics/scaled/hvg/R/scgen_full,0.166231890734551,0.192813842851272
/lung_atlas/unknown_100/metrics/scaled/hvg/R/scgen_full,0.0913673132347989,0.114911899975553
/lung_atlas/broad/metrics/scaled/hvg/R/scgen_full,0.201760545794677,0.232524362088119
/lung_atlas/unknown_15_shuffled_20/metrics/scaled/hvg/R/scgen_full,0.191505337464342,0.220131385783522
/immune_cell_hum/shuffled_10/metrics/scaled/hvg/R/scgen_full,0.362438311194498,0.398348796114483
/immune_cell_hum/shuffled_20/metrics/scaled/hvg/R/scgen_full,0.350828198364501,0.385755608128052
/immune_cell_hum/shuffled_50/metrics/scaled/hvg/R/scgen_full,0.284743565212874,0.325516593465597
/immune_cell_hum/shuffled_100/metrics/scaled/hvg/R/scgen_full,0.196748927352145,0.229683652946009
/immune_cell_hum/unknown_10/metrics/scaled/hvg/R/scgen_full,0.359965566621143,0.398799077017924
/immune_cell_hum/unknown_20/metrics/scaled/hvg/R/scgen_full,0.348989263073998,0.388854950238632
/immune_cell_hum/unknown_50/metrics/scaled/hvg/R/scgen_full,0.296494885091276,0.337274821392298
/immune_cell_hum/unknown_100/metrics/scaled/hvg/R/scgen_full,0.194781742013333,0.229016732445371
/immune_cell_hum/broad/metrics/scaled/hvg/R/scgen_full,0.297775585739862,0.297914871203726
/immune_cell_hum/unknown_15_shuffled_20/metrics/scaled/hvg/R/scgen_full,0.334447658916206,0.361525091300636
/human_pancreas/shuffled_10/metrics/unscaled/hvg/R/semiSupSTACAS_embed,0.30832787168423,0.419583728462002
/human_pancreas/shuffled_20/metrics/unscaled/hvg/R/semiSupSTACAS_embed,0.301223955006377,0.415876435528428
/human_pancreas/shuffled_50/metrics/unscaled/hvg/R/semiSupSTACAS_embed,0.290451474045243,0.407082553224391
/human_pancreas/shuffled_100/metrics/unscaled/hvg/R/semiSupSTACAS_embed,0.264608500753563,0.395420553810324
/human_pancreas/unknown_10/metrics/unscaled/hvg/R/semiSupSTACAS_embed,0.307086189432375,0.417926950487984
/human_pancreas/unknown_20/metrics/unscaled/hvg/R/semiSupSTACAS_embed,0.306989697071403,0.417800530312519
/human_pancreas/unknown_50/metrics/unscaled/hvg/R/semiSupSTACAS_embed,0.306056798856096,0.416938852072016
